# ----------------------------------------,,,,,
# Landing pages,,,,,
# Account: UAGC,,,,,
# Property: UAGC - GA4,,,,,
# ----------------------------------------,,,,,
# ,,,,,
# All Users,,,,,
# Start date: 20250708,,,,,
# End date: 20250804,,,,,
Landing page + query string,Views,Sessions,Average session duration,Request_information_submit_ rate,Key event: Request_information_submit
/online-degrees/health-care?sourceid=ORGSOC&linkId=558532264&fbclid=IwY2xjawLgr_xleHRuA2FlbQIxMQABHpw_83NlTs_NuIQ5tLPS1LmiU18CeebMxbLSv5babhxKEBaU9nCEIr7cIJvd_aem_f1j3fGbayZkqXFOUCp5AXA,5,2,62.877505,0,0
"/online-degrees/information-technology?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIs6jRivrkjgMVq09_AB2U4DpuEAAYASAAEgLyvfD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168604&ad=661369494401&match=b&device=c&c3api=2591,151671168604,kwd-16014430&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,2,1894.611846,0.5,2
/online-degrees/liberal-arts?sourceid=18SGT&affiliateID=&clickid=EAIaIQobChMI3Zevk63sjgMVKhBECB3KfCulEAAYASAAEgLSw_D_BwE&utm_vendor=&alr=20144056707&adgroup=146043902581&ad=658783399426&match=e&device=c&c3api=2591%2C146043902581%2Ckwd-1028586796255&dsaccountid=700000002770196&dsaccounttype=GOOGLE,5,1,2537.62872,0,0
/online-degrees/masters/education?fbclid=IwZXh0bgNhZW0CMTEAAR6sw6hxloMuZmhhZKaEQzhNIN9GBcMAb033VhQpCtbA3NdlUoEy1vBKW8qOPA_aem_pYbFF9ZNV2u_m9WTEAwJGA,5,2,21.6802485,0,0
/online-degrees/masters/organizational-management?affiliateID=li_prospecting_TextAd_Grad_2024,5,5,0,0,0
/online-degrees/masters/psychology-v8?fbclid=IwZXh0bgNhZW0BMQABHu144_3HsGvX_OoYMgLM0e3TjkzN12ZAFmbqrCJ63cHGIBDmm_1jwjKJZYfN_aem_8ZSkhUgX5laIb8vr_Ov4yw,5,3,266.4101637,0,0
/online-degrees/masters?j=825903&sfmc_sub=51709757&l=160_HTML&u=17496136&mid=100026762&jb=1,5,2,7405.674369,0,0
/online-degrees/masters?j=825903&sfmc_sub=52334847&l=160_HTML&u=17496136&mid=100026762&jb=1,5,2,439.7127665,0,0
/online-degrees/specializations/homeland-security,5,4,50.79594425,0,0
/online-degrees/?page=0,4,2,8.8751585,0,0
/online-degrees/?page=5,4,2,8.442669,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=050614df-3a3a-4cba-8009-c10c0f97b13b,4,2,37.2818715,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=18cda842-8cd0-42f3-8d7b-6bebfae45dad,4,2,480.795295,0.5,1
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=1e7edc59-1874-46c3-8d1d-214e5c38548e,4,2,98.4858395,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=2d92495e-cfb8-4a7d-af1b-288ef90dd015,4,2,108.313428,0.5,1
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=2d9f1952-3daf-494b-946f-368797421203,4,4,73.32027425,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=2f37fd4b-0178-4d57-9ce8-9beff7689622,4,2,70.4368705,0.5,1
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=4ba78bf3-11af-4de3-9669-adda39cd6258,4,2,10.1402945,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=5d6adc7b-8cdd-4a89-b87e-a89049906cdb,4,2,20.3331015,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=67a533b4-5245-40b9-83b5-b0d09b29835e,4,2,458.0203145,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=67f41d82-56a6-44ec-900b-bab499b4fd1c,4,2,59.774917,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=71417184-8030-4b19-bf47-6616e3e1ee11,4,2,3.7777115,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=7181d080-4dd4-4333-b301-76fcef79a0f0,4,4,4.6852815,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=878f33f5-98d3-46fb-bb01-29e8dcddc6c5,4,2,127.79301,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=8a22318f-9a2d-425a-8d47-4f258bf00855,4,2,377.8565395,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=98d5dece-474c-48fe-93cd-8238a621d4e9,4,2,487.9303385,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=a0432c66-7142-4dbf-b53e-0439e5696051,4,2,496.155425,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=a5842688-049e-408e-858a-dbf313fbc5cf,4,2,40.01843,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=a906a812-1548-46d6-b9f3-c8477510ad41,4,2,1339.618791,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=acea3f35-6be9-4c3d-a093-f129bddf9ee7,4,4,884.4738972,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=b96eb999-720e-4713-b668-6b9b81cd46e5,4,2,68.6038445,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=bac841c9-8669-4a8d-8e8d-709137599e29,4,2,9.580187,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=c554c583-68c2-4e99-8c4c-846675e7bacb,4,2,67.2641545,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=045a1788-5f2c-4f7f-9ce5-f71b4af3b569,4,2,180.632675,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=13ef6b60-2948-4586-83c4-80da3c882c07,4,4,12.478281,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=47ba3dd8-b810-4832-a3a1-0ebcc74dac48,4,2,115.2733335,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=96e8269a-70fb-4d97-92aa-0713e8f1f09d,4,2,55.936367,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=9ac91564-6a93-4a85-aa5e-5eead67d972e,4,2,1168.106979,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=f351d811-bd4d-441d-8d07-b3f6704b9d3c,4,4,23.7301885,0,0
/online-degrees/associate/early-childhood-education?affiliateID=fbig_prospecting_2023,4,3,288.143646,0,0
/online-degrees/associate/early-childhood-education?affiliateID=fbig_prospecting_business_2024,4,2,1319.148512,0,0
/online-degrees/associate/military-studies?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMInaP5s9mhjgMVWoNQBh1F3xqAEAAYAyAAEgK4WfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,13.8122935,0,0
/online-degrees/bachelor/ba-communication,4,2,117.4896625,0,0
/online-degrees/bachelor/spanish,4,2,52.138765,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=252545,4,2,125.633579,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=253362,4,2,129.0305045,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=253985,4,2,827.1057785,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=255182,4,2,81.988775,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=255750,4,2,68.6168055,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=257077,4,2,490.8697015,0.5,1
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=258975,4,2,592.075216,0.5,4
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=259190,4,2,50.13404,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=262032,4,2,33.807697,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=262238,4,2,1113.482729,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=264197,4,1,64.98013,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=264483,4,2,124.532793,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=264784,4,2,179.7919085,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=265987,4,2,123.974675,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=266830,4,2,46.914692,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=267681,4,2,294.476173,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=267821,4,2,482.045544,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=270552,4,2,22.8489415,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=271062,4,2,976.7018755,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=271771,4,2,67.205045,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=271947,4,2,180.8546645,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=274739,4,2,14.09903,0,0
/online-degrees/bachelors/accounting?fbclid=IwZXh0bgNhZW0BMQABHphww_cp-r85FgC_Z4Ph6pn6QGRPnQV1Pm_neaM3wnsmXbaBArg5Znu9dh4i_aem_ne25CSBRiEYJYSZZ7IgROA,4,2,154.9079315,0,0
/online-degrees/bachelors/accounting?fbclid=IwZXh0bgNhZW0CMTEAAR5hrtJNwmimJ5EM8Wk3GCoMP_7mirG7WczO2wpbVJCKIj0Q4hVgF2CRqzly7A_aem_cxrgmUU06AhXzwkC3TY0ng,4,2,16.864671,0,0
/online-degrees/bachelors/accounting?fbclid=IwZXh0bgNhZW0CMTEAAR6CdCK35ztg1GM8OvTsHbKzmHAesc05Dg9GhQnQzdo_yYxOWrXLIBWVbdqkVQ_aem_K8kU88o_oPuR0JqgAAZKpg,4,2,41.575346,0.5,1
/online-degrees/bachelors/accounting?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,13.362514,0,0
/online-degrees/bachelors/accounting?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,17.868951,0,0
/online-degrees/bachelors/applied-behavioral-science?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,27.092464,0,0
/online-degrees/bachelors/applied-behavioral-science?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMInaP5s9mhjgMVWoNQBh1F3xqAEAAYAyAAEgK4WfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,24.428213,0,0
/online-degrees/bachelors/applied-behavioral-science?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,16.378132,0,0
/online-degrees/bachelors/business-administration?fbclid=IwQ0xDSwLc9OBleHRuA2FlbQExAAEeWa-rvuhINbuY2OtopQfhNxFMsR26T21o5o_Ydj3quNVxaZM-xKS1txHwZTk_aem_4hsDAcNSrPeWnpqCkpkD3g,4,2,532.0345955,0,0
/online-degrees/bachelors/business-administration?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,14.32341,0,0
/online-degrees/bachelors/business-information-systems?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,12.1668365,0,0
/online-degrees/bachelors/business-information-systems?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMInaP5s9mhjgMVWoNQBh1F3xqAEAAYAyAAEgK4WfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,9.6120325,0,0
/online-degrees/bachelors/business-leadership?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMInaP5s9mhjgMVWoNQBh1F3xqAEAAYAyAAEgK4WfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,12.379026,0,0
/online-degrees/bachelors/business-leadership?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,15.38481,0,0
/online-degrees/bachelors/child-development?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,2,13.6112625,0,0
/online-degrees/bachelors/computer-software-technology?ad=&adgroup=&affiliateID=&alr=22479242371&c3api=2591%2C%2C&clickid=Cj0KCQjw-NfDBhDyARIsAD-ILeDLUTPY8KY6TydesDZEA7HIezJaDlhPQaMb-JLcTlQ4tD7R2x5xc_MaAoZ8EALw_wcB&device=m&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=&sourceid=18SGB,4,4,15.934506,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwhafEBhCcARIsAEGZEKKRq7p847QcFWk_38DRIlocCcyWsqFvZEP2DeArDdB7Bjta3FAL0F4aAm4ZEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,4,18.0985465,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw1dLDBhBoEiwAQNRiQSd17nDOGLGFy229fKqX3O---zFq_8Eu2M9nAKjloE5iYYM0thdSqRoChzYQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,774.895429,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw7MLDBhAuEiwAIeXGIWTVlyBkRBPkTKIITaDuSiLGxyqCQNzr48OO-ODs6DYNu1YFBG0rSBoCjzMQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=c&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,216.357734,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw7rbEBhB5EiwA1V49nbBnPBTLv4oQ47pXl-AY4LrqNbWW9jwX7QdufNXbAojVCztDNa_z0BoC2fkQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,3,8405.784687,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIgZSIwI3PjgMVf7IDAB2Brx3CEAAYAiAAEgJoEfD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,3,719.7057183,0,0
/online-degrees/bachelors/criminal-justice?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIs5iU1uyfjgMV7GdHAR2djyfmEAAYASAAEgLlkPD_BwE&utm_vendor=&alr=20317982113&adgroup=151037853815&ad=663718211694&match=b&device=m&c3api=2591%2C151037853815%2Ckwd-10756721&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,4,1.473401,0,0
/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT,4,4,3.99176075,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjw-NfDBhDyARIsAD-ILeD_VYRkumpEZjoW89ZP2luT3J3hCU4RhHijaJwoPJQaR-PHD7d-KLYaAnUjEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=c&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,122.3300475,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjw4qHEBhCDARIsALYKFNMhevOOE6aOsYMOHXVgE2J5zfiWznTMDIB6_ySwYQWEdiqmbLHtxd0aAtXeEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,115.9555865,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwhafEBhCcARIsAEGZEKKK_jdqP-00O8SBjT6slHEvj9geUKYIE3rKXu7QOkcfa-ltQaMD8zsaAnToEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,98.310851,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwm93DBhD_ARIsADR_DjH7QDBAylZspH1Ypf9a6nhtZqkVobQbmhrYoEBN9LXP5Z7g9NmILsoaAguCEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=661369494407&match=b&device=c&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,251.7276595,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwtMHEBhC-ARIsABua5iSQ-HdHdasH4LLREssrC9hC99-6KUq9qboQkbLEscjL3eFR52mfDSAaAjFWEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,12.4543165,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwp_LDBhBCEiwAK7FnkkEv7tbyO077zxmiGgLM2aNorThyxTrAxCSR5l_IftDMDlBc_wiRSRoCZYIQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=c&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,22.644388,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwprjDBhBTEiwA1m1d0qMTuQUBei68uphQoCho2V4TVG8WvVjYQJt9QGsGQ04SRT6jIrLSwRoC0MIQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=661369494404&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,525.1705855,0.5,1
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwqKzEBhANEiwAeQaPVW-4NiH1x1nqy1BRCzvmQjX8baDCQw6lqrC1ucgWwfMnYs3MGLtkfRoCuxsQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=661369494407&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,319.6158565,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwv5zEBhBwEiwAOg2YKJqwUPqMCMJO6sNdIxD6Csj_ktmnRB7TsdbnOx1mliamewP6omtZGxoCXZ8QAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,72.896264,0.5,1
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwy7HEBhBJEiwA5hQNonlA436s_696kwn0njkkrkJfErYlUbpz5VEoehBqAqZHmF0VUzZTbRoCCWoQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,211.8705695,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI4P3B9cbFjgMVBi1ECB1wFwAgEAAYAiAAEgLItvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=661369494407&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,22.7760275,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMInIbg8OrRjgMVYivUAR0FvymBEAAYAyAAEgJnbPD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",4,2,312.248582,0.5,1
/online-degrees/bachelors/cyber-data-security-technology?sourceid=Leadhoop24,4,3,38.639802,0,0
/online-degrees/bachelors/early-childhood-development-differentiated-instruction?sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE,4,4,26.3071275,0,0
/online-degrees/bachelors/finance?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=274722,4,2,52.9796025,0,0
/online-degrees/bachelors/information-technology?fbclid=PAQ0xDSwLoF3hleHRuA2FlbQEwAGFkaWQBqx2oJqNXTwGnGgaQd5JXLiBw8AlqcNvbUnDHBB6s6XisfWyqv4FODRZ0E3ipa_s613qoj1w_aem_qN3e36X2MYngGWn-zI6tkg,4,4,93.6494845,0,0
/online-degrees/bachelors/information-technology?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT,4,1,498.695503,0,0
