# ----------------------------------------,,,,,
# Landing pages,,,,,
# Account: UAGC,,,,,
# Property: UAGC - GA4,,,,,
# ----------------------------------------,,,,,
# ,,,,,
# All Users,,,,,
# Start date: 20250610,,,,,
# End date: 20250707,,,,,
Landing page + query string,Views,Sessions,Average session duration,Request_information_submit_ rate,Key event: Request_information_submit
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw9uPCBhATEiwABHN9K_2ZtkqdAusCNEgkk99rmIaAvdbDIV0DnnKW1ZMA5V9hHfjJThmqHxoCKEMQAvD_BwE&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",6,2,333.1961395,0,0
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw9uPCBhATEiwABHN9K_ySj2KIFgWGscguF_0DIbuHCwThEROubSXo7Km-aXaKwT6-t7S8phoCxpAQAvD_BwE&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",6,2,867.202823,0,0
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw9uPCBhATEiwABHN9KzmFnWJrcK_4jh2sw86-J_5KRUcShZ6egQErUJla0EBGiSfdsDVbChoCUIcQAvD_BwE&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",6,4,2.31287575,0,0
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwmenCBhA4EiwAtVjzmpt0HCpbtmxUdM-uCs6Fx4_A1Px2y6mxFxQGrvtbGuGyzcluMmZ27hoCrDYQAvD_BwE&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",6,2,1195.016152,0,0
/online-degrees/business?sourceid=18SGG&affiliateID=&clickid=EAIaIQobChMI6r_9_vb9jQMVlp5aBR2z5RHkEAAYASAAEgL2SvD_BwE&utm_vendor=&alr=20281727734&adgroup=150850152472&ad=662608839995&match=b&device=m&c3api=2591%2C150850152472%2Ckwd-304735660735&dsaccountid=700000002770196&dsaccounttype=GOOGLE,6,1,220.096602,0,0
/online-degrees/business?sourceid=18SGG&affiliateID=&clickid=EAIaIQobChMIp6iB25urjgMV00X_AR19SSayEAAYAiAAEgJBjfD_BwE&utm_vendor=&alr=21519067101&adgroup=168516796267&ad=707736651547&match=b&device=m&c3api=2591%2C168516796267%2Ckwd-301824797427&dsaccountid=700000002770196&dsaccounttype=GOOGLE,6,2,95.287292,0,0
/online-degrees/business?sourceid=18SGT&affiliateID=&clickid=CjwKCAjw4K3DBhBqEiwAYtG_9P53MCk2VBspVWrLegciJgfZsbo5_MfEM5Rgk-DnJ7jxsJSW4TLpXhoCUaEQAvD_BwE&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=755068317107&match=e&device=c&c3api=2591%2C180152651677%2Ckwd-933457636489&dsaccountid=700000002770196&dsaccounttype=GOOGLE,6,2,42.7298675,0,0
/online-degrees/comparison?gad_campaignid=20417051182,6,6,39.27042383,0,0
"/online-degrees/comparison?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwx8nCBhAwEiwA_z__08V87tCj8quvFG_boYpsNqyVMAeCGftwav1MyT12mWu5YigpaDvUEBoCi_cQAvD_BwE&utm_vendor=&alr=20292234869&adgroup=149114004166&ad=663096947410&match=b&device=m&c3api=2591,149114004166,kwd-612426472&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20292234869",6,2,316.2956545,0,0
"/online-degrees/comparison?sourceid=18SGT&affiliateID=&clickid=EAIaIQobChMIwrCfmP-LjgMVSk9HAR2qbCWxEAAYASADEgIr4vD_BwE&utm_vendor=&alr=20144056707&adgroup=146043902821&ad=658783399564&match=e&device=m&c3api=2591,146043902821,kwd-1028586795015&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20144056707",6,2,80.2253215,0,0
/online-degrees/courses/elementary-education-certificate,6,4,88.8514515,0,0
/online-degrees/doctoral/doctor-of-human-services,6,2,30.5638685,0,0
/online-degrees/doctoral/doctor-of-psychology,6,2,104.345702,0,0
/online-degrees/doctoral?fbclid=IwZXh0bgNhZW0BMQABHmIC-2h7Y3_211yyB5xltTWh-jIgwy4H3NXq-n7pfSoSWe9sxFkbG-i7nBQI_aem_w_NUuD4atghIeTiEzf5NIg,6,2,97.159727,0,0
/online-degrees/doctoral?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=33584d911ab11f10837925de93ff8e43,6,2,217.3820785,0,0
/online-degrees/doctoral?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=3b3e104a3e871d78ad117804f2566fcf,6,2,1419.669819,0,0
/online-degrees/doctoral?sourceid=ORGSOC,6,2,218.278488,0,0
/online-degrees/education?fbclid=IwZXh0bgNhZW0CMTEAAR6HfmZ67JYkwjsCekDgpSPzE80PaNDDw8amgb0pZWT7HDrNEBmdPK53Qj_TJQ_aem_Cau_1coOicydsyorWdFbUg,6,2,102.472386,0,0
/online-degrees/emphases?ad=663096947410&adgroup=149114004166&affiliateID=&alr=20292234869&c3api=2591%2C149114004166%2Ckwd-612426472&clickid=Cj0KCQjwgvnCBhCqARIsADBLZoLunOkLG4Y7z7nywZy7GD3yFSsXyKyVCRSmQLBjPTN7h1F9W6eNOBsaAoCLEALw_wcB&device=m&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=b&sourceid=18SGB,6,3,2146.131956,0,0
/online-degrees/emphasis/drone-and-unmanned-aerial-vehicle-marketing,6,6,3601.471578,0,0
/online-degrees/emphasis/integrating-drones-in-a-cybersecurity-infrastructure,6,5,5470.837075,0,0
/online-degrees/faculty,6,2,113.779444,0,0
/online-degrees/find-your-degree?ad=658783399408&adgroup=146043902341&affiliateID=&alr=20144056704&c3api=2591%2C146043902341%2Ckwd-785592365&clickid=Cj0KCQjwvb-zBhCmARIsAAfUI2ut4onGUoQduPX8z-XD_-bRy4QRwOVXylEFqrvpkGm6EdeFQOcvuAIaAj1FEALw_wcB&device=c&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=e&sourceid=18SGT,6,6,25.7904665,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=Cj0KCQjw64jDBhDXARIsABkk8J5-VhWCH7Iyo-HU8amMSG5_LU627ofK6RdVcHVZLUhTILKhHpHbdk8aAudiEALw_wcB&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=755068317107&match=e&device=m&c3api=2591,180152651677,kwd-933457636489&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22605085134",6,2,305.252257,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=Cj0KCQjwmK_CBhCEARIsAMKwcD7cgoZiCBp88MH5SHjrG1Kuz84kdpR3g6XrhaZXnq13iWKDW7JKxBoaAs1rEALw_wcB&utm_vendor=&alr=21636127166&adgroup=165739158159&ad=711050929411&match=e&device=m&c3api=2591,165739158159,kwd-933457636489&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=21636127166",6,2,85.946562,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=CjwKCAjw4K3DBhBqEiwAYtG_9BJVCuOwqxDFqsOCSCxlEv7oXVl7oFFGTuMEym0VsSH0hvtNZbmRcBoCibgQAvD_BwE&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=754955669202&match=e&device=c&c3api=2591,180152651677,kwd-1894993968203&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22605085134",6,2,1335.136036,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=CjwKCAjwr5_CBhBlEiwAzfwYuAHXDjfUytUIYYbugApbZAk-9nUcayxDAgFei4P8vANskopFr2l_BRoCw6EQAvD_BwE&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=754955669202&match=e&device=c&c3api=2591,180152651677,kwd-1028586795975&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22605085134",6,2,130.066197,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=EAIaIQobChMI4P7gvdjpjQMVnTBECB0LmwW-EAAYASACEgKGhfD_BwE&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=754955669202&match=e&device=c&c3api=2591,180152651677,kwd-1894993968203&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22605085134",6,1,286.285606,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=EAIaIQobChMIm7_UzJH7jQMV0EB_AB0hOwQwEAAYASAEEgI_DvD_BwE&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=754955669202&match=e&device=m&c3api=2591,180152651677,kwd-933457636489&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22605085134",6,2,110.614792,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=EAIaIQobChMIrqD1icryjQMVhQxECB0NEii9EAAYASACEgI1jfD_BwE&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=754955669202&match=e&device=m&c3api=2591,180152651677,kwd-1028586795975&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22605085134",6,2,930.654063,0,0
/online-degrees/health-care?fbclid=IwZXh0bgNhZW0CMTEAAR56XB2TEw7h-Ep0Nca1xDVQDVnzbyAvXwRDbXWUUhe0Vkb0yXM6gqqmh68_8Q_aem_y_xI7_MStlhCy1Is2yvsXg,6,2,147.2966965,0,0
/online-degrees/health-care?fbclid=IwZXh0bgNhZW0CMTEAAR6-2qNBLZCxreN8BpdGFfC_bscjaXmCraYCnXUYpGXXmDnakwOYgcEPpiDsPw_aem_1Qc3mNGB_lkUZw7it9g8nw,6,2,249.723613,0,0
/online-degrees/health-care?snhu_segment=ol&subid=1138571,6,2,74.902467,0,0
"/online-degrees/information-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwsZPDBhBWEiwADuO6y4jQshJ4VEbXIEjm3DnJbYKI7QBgqMX73JEZ-yMi2AZigkri2aX8uhoCOyYQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168604&ad=661369494401&match=b&device=m&c3api=2591,151671168604,kwd-128756835&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",6,5,2500.360636,0,0
"/online-degrees/information-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwx8nCBhAwEiwA_z__000yJYoxNoXM-OIHxsLPIcMFI-5IpDPGrqqa6lRYWercHGuKyLfrYxoCtIQQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168604&ad=661369494401&match=b&device=m&c3api=2591,151671168604,kwd-33584041&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",6,2,155.3109985,0,0
/online-degrees/information-technology?sourceid=ORGSOC&linkId=833907351&fbclid=IwY2xjawLPiVNleHRuA2FlbQIxMABicmlkETF1c1VHVGlSOTBDdE9rcHVNAR5jObKcM_psE0BzDBYeMi66GvX0pEmzn5Pk2GLO3E_Xnkd21wzLLbSdxR1GYg_aem_MCkzJfkOQTPvMJoBFqwkcA,6,2,116.5489075,0,0
/online-degrees/masters/early-childhood-education-leadership/,6,2,107.6211025,0,0
/online-degrees/masters/health-care-administration?sourceid=FB2024&fbclid=PAQ0xDSwLNNotleHRuA2FlbQEwAGFkaWQBqx-gA2QZXwGnGvnIznJNI5LdgKsjvtIaoU5wbuhyVsaWfWZc1g2k2Xgp45X-MNBCQawxrj8_aem_r7qYZUqPiZbGV-vfhXJdRw,6,4,3393.384196,0,0
/online-degrees/masters/human-resource-management?fbclid=IwZXh0bgNhZW0CMTEAAR5zA2HpLN5iBIgl35mdriD5yCTyG6GLH1-PBJNRBwbGrtvWcfr3L71ris-wug_aem_Z4RVhmVOUWI-kh0l1VNG2g,6,2,187.980726,0,0
/online-degrees/masters?fbclid=IwZXh0bgNhZW0BMQABHmI0RlGVl1P4lIH8Oua2bpULOHqbIUS6OQtqvI4qpzpoEmimv7K-1MlIeSO2_aem_f_V6Npm4oMWpPRaQp3e5hg,6,2,188.913859,0.5,1
/online-degrees/masters?fbclid=IwZXh0bgNhZW0CMTEAAR4KKBiIZonrEBfrEj0EYhJFxdvOrLt-OxDXPrh9ADDjc27DeHVFjsBze1KKVQ_aem_n88AM-f2v0J7yaNmlB58fw,6,2,1637.938219,0,0
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=33f603a8731f156c994c6be04c7b19c6,6,2,79.347858,0,0
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=48658861867e12c0f160e0013e10f43e,6,2,2193.420015,0.5,1
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=5b0704a4a09e199be3f16cfe4eb20b03,6,2,180.8905645,0,0
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=62a1a90308141a96c245c14fa3a7601d,6,2,1405.714578,0,0
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=6d915f2043d41054c4ad3769dd8028ec,6,2,649.346489,0,0
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=b5a125ec564216a612594d8d2f839546,6,2,389.118159,0,0
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=e679d248d715172060f6ba215a376e8a,6,2,163.3244235,0,0
/online-degrees/masters?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=ec3e598e6b321122652631ec178d1ab0,6,2,34.105852,0,0
/online-degrees/specializations/business-intelligence,6,3,59.21993067,0,0
/online-degrees/specializations/early-childhood-education-desc,6,2,169.4664575,0,0
/online-degrees/specializations/higher-education,6,3,56.48450833,0,0
/online-degrees/specializations/standard-mateaching-learning-with-technology,6,6,18.38295767,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=b80e3c16-b3d0-45cd-bb33-6138fca43512,5,2,358.6666295,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f4797582-9d7b-47fd-8980-5a7e8b80a982,5,2,87.59708,0,0
/online-degrees/bachelor/sports-and-recreation-management,5,2,58.694687,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=240448,5,2,86.6406505,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=241535,5,2,49.6183545,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=241550,5,2,31.2500845,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=242174,5,2,44.198731,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=245442,5,2,302.5158485,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=246638,5,2,84.1062125,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=250178,5,2,125.2626885,0,0
/online-degrees/bachelors/applied-behavioral-science?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI3_6Wwer4jQMVt05HAR3ZniNREAAYBCAAEgKxXvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-59410408&dsaccountid=700000002770196&dsaccounttype=GOOGLE,5,4,3.40642,0,0
/online-degrees/bachelors/business-administration?sourceid=Leadhoop24&affiliateid=Cappsool&subchannel=PD+-+SEARCH&subid=234847,5,1,2044.931617,0,0
/online-degrees/bachelors/business-leadership?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI3_6Wwer4jQMVt05HAR3ZniNREAAYBCAAEgKxXvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-59410408&dsaccountid=700000002770196&dsaccounttype=GOOGLE,5,4,2.70452625,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwx8nCBhAwEiwA_z__00XMXWfVdrx3cbtQVVfbJlkHR9w1RWIyVqAv1FO7gJewSY9YYEWGKhoCx38QAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,2,702.1241385,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwgvnCBhCqARIsADBLZoJFXbbuFGP-pxVPfjdbW2TTNkh0oFMk7VGh51xmITmSAwOmA72j4mgaAjOdEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,2,1258.651037,0.5,1
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw9uPCBhATEiwABHN9Kz9uufcBiOswPL1eQ9g6lt4nJj236D2XE4-R7DKhbXNoiVRJNH7CaBoCyIkQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,5,4.8614522,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwvO7CBhAqEiwA9q2YJRamF0gdLdcMC4hKMcAE4OSgPdIcplsY0Gi0lmSD98qSiiS0aaKwaBoCY4AQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=c&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,2,111.4534685,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwvO7CBhAqEiwA9q2YJcRLmU3QP5Rrz6RofJbkLoJh4zOvCi_lhKnpVz6dnr9U5rY2MB2OXxoCOpwQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=661369494407&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,2,12213.64622,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwx8nCBhAwEiwA_z__00ryKz7v0Av-z42_aNHX_YN5Lik2c0c6knrXpviOANhwjGhDVcArKRoC53EQAvD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,1,181.608599,0,0
"/online-degrees/bachelors/cyber-data-security-technology?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIlK78lsOQjgMV63NHAR199DOYEAAYAyAAEgJYAPD_BwE&utm_vendor=&alr=20260951882&adgroup=151671168644&ad=669727401537&match=b&device=m&c3api=2591,151671168644,kwd-2085677666576&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",5,2,167.332086,0.5,1
/online-degrees/bachelors/liberal-arts?affiliateID=li_prospecting_conversation_ug_it_predictive&sourceid=19AULIDCP,5,1,300.386075,1,1
/online-degrees/bachelors/organizational-management?fbclid=IwQ0xDSwK7FeFleHRuA2FlbQIxMAABHn7HRL2MXtKCHXP-HxhxsJ43qfdvJI3VLXShOWfyqa1_YZYc22abHt-xS1V2_aem_XgDYHLqcEBsORMVHnEg9rQ,5,4,2.10635525,0,0
/online-degrees/bachelors/psychology?sourceid=Leadhoop24,5,5,4.8402184,0,0
/online-degrees/bachelors?fbclid=IwZXh0bgNhZW0BMQABHnCEeRVKx9ScZhswCR6nRUc5U7_GSf7oZw7tY4DbuuIqBkz-SfbbZG7RKYfU_aem_o12YWBT6LlDZOUC4JsuoxQ,5,2,81.156221,0.5,1
/online-degrees/bachelors?fbclid=IwZXh0bgNhZW0CMTEAAR4x6Ndc2j3laMS7okgQZD55DnsiK53-l88EKcbxfbs5KUhct6iskUf1Q5clBg_aem_3ha8K7L_uavZteImjhoQCQ,5,3,4566.339057,0,0
/online-degrees/bachelors?fbclid=IwZXh0bgNhZW0CMTEAAR6JPiglpIl5Hj3J5JyipsgRmj8pab3lAjU9WcbVE1zzsC_4q9t1FTvxPpCCFg_aem_P9ZCpnwbxoBGu7Ah6iFWLg,5,2,1435.751058,0.5,1
/online-degrees/bachelors?fbclid=IwZXh0bgNhZW0CMTEAAR6hF_f3MXqdSNOpYdxClz4a6mgICLzk5mDbU6wfaG4glm8nxU_zD90I1wY4KQ_aem_mizProuULPQH5_B2rnJOOQ,5,2,53.3668975,0,0
/online-degrees/bachelors?fbclid=IwZXh0bgNhZW0CMTEAAR6vs82Ol7u2MYz2dZ_txUJ3xyMTu90o9u5dcp0A11YmGB2kaqUJrmErPO7krA_aem_N0FhxAfth7p4RWqXUOIZRw,5,2,38.96577,0,0
/online-degrees/bachelors?fbclid=IwZXh0bgNhZW0CMTEAAR7bkEcsQVdtI_U9M2Q85_qeFC1sgkm2miyfMbk5fCkb6uRGDzM-JOiYWFxvrA_aem_I7q7PZkEwQmZKqTb63ndjQ,5,2,65.66947,0.5,1
/online-degrees/bachelors?fbclid=IwZXh0bgNhZW0CMTEAAR7h_d9zLX_ZwB341LR8NR4vMkbq90OsanYG0SRQvDQ3oYCDU1-109mxGplmyQ_aem_JZZDsMxixWEbqLxE9TG23g,5,2,115.919652,0,0
/online-degrees/bachelors?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT,5,2,657.193603,0,0
/online-degrees/bachelors?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=11180662cf5c15bc9a34618016233db1,5,2,3176.299855,0,0
/online-degrees/bachelors?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=578bb181a2071b42e8aed9cc44063efd,5,2,3062.627509,0.5,1
/online-degrees/bachelors?sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=a5d06e04b9bb1bd902540661b263a63e,5,2,7213.341529,0,0
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwgvnCBhCqARIsADBLZoIFqRqnFNlnxFJOj-rDrgSl6a6CHA5BiGHi7wApxrJ_tnY2DrFdHY0aAvRIEALw_wcB&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",5,2,93.5239635,0,0
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw9uPCBhATEiwABHN9K9flNSCBDHGwXoYp_1L81JJed5e8gazKCjt39V1kMafYsya880YsuhoCIxwQAvD_BwE&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",5,2,47.096688,0,0
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=CjwKCAjw9uPCBhATEiwABHN9KwZcfc_R2ULjVL79-abHooe2khIYCIpQkRKO7yjQ0l9ZmGfwZfyPbhoC9hIQAvD_BwE&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",5,2,25.182044,0,0
"/online-degrees/business?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwmenCBhA4EiwAtVjzmpiK-nkF_MK-IkpdBLCKI10NaYvl2suhozI2QE3JEuwlxcw_X-nR_xoC5_IQAvD_BwE&utm_vendor=&alr=21995198608&adgroup=&ad=&match=&device=m&c3api=2591,,&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",5,4,4154.296511,0,0
"/online-degrees/comparison?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwjo7DBhCrARIsACWauSmMFc4X-0locaB3iIarPk_6rqfs6O-deP2zJ2OsKtyFP4qeY1w_IRQaAqnqEALw_wcB&utm_vendor=&alr=20317982113&adgroup=151037853775&ad=663718211685&match=b&device=m&c3api=2591,151037853775,kwd-373349080&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20317982113",5,4,4400.047011,0,0
"/online-degrees/comparison?sourceid=18SGB&affiliateID=&clickid=CjwKCAjwvO7CBhAqEiwA9q2YJVfZYQCBAnkaWBuarBkfkGI3QH6AaP9dc_4z9sCNApTuE1TrptEILBoCPpoQAvD_BwE&utm_vendor=&alr=20317982521&adgroup=151048068935&ad=663748265643&match=b&device=m&c3api=2591,151048068935,kwd-14715856&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20317982521",5,2,72.141799,0,0
/online-degrees/doctoral?fbclid=IwZXh0bgNhZW0BMQABHjY1yhdSF58-ibhihLn6S_SczxenRpx31lGuNNKEkKBIwZpNY8FaQQZAavrW_aem_CtL04M02PT3BXvtoXUHm_w,5,2,56.1470805,0,0
/online-degrees/doctoral?msclkid=fd3e0227069a1d6745f46a422afcc859&sourceid=18SBT&dsaccountid=700000002777780&dsaccounttype=MICROSOFT&msclkid=fd3e0227069a1d6745f46a422afcc859,5,2,183.211214,0,0
"/online-degrees/find-your-degree?sourceid=18SGT&affiliateID=&clickid=CjwKCAjwgb_CBhBMEiwA0p3oOARpIC4Uqc3jt0bjNx0Db4UW03c0bS2D_mDcDvb_lVnIqx21WTezexoC0XgQAvD_BwE&utm_vendor=&alr=20144056704&adgroup=146043902341&ad=658783399411&match=e&device=m&c3api=2591,146043902341,kwd-785592365&sourceid=18SGT&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20144056704",5,2,63.436656,0,0
/online-degrees/health-care?fbclid=IwY2xjawLI0iNleHRuA2FlbQIxMABicmlkETB4REY4WkFGZ3BwaFRvdHpzAR7vN94AiFmZmMNyPj4Tjtgy7g4ZBNRi0hCd1VycK6AFBHT2w1m3EI7Dmloc-g_aem_zRriYw6Ja1LJKkwguXNOKg,5,4,15.06244025,0,0
